id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2018-7652-n558-ki63-Q1,2018-7652,Q1,8,,n558,N.Sriram Balaji,IND,27.827,ki63,Lukas Klein,SVK,19.817,8,,64 76(6),2,0,13,10,1,0,https://www.atptour.com/en/scores/2018/7652/QS031/match-stats?isLive=False,103,2,3,62,88,40,62,14,26,6,8,54,88,23,60,15,23,3,9,11,11,38,83,92,171,,,,,,,,,,1,1,60,83,37,60,8,23,6,9,45,83,22,62,12,26,2,8,11,11,34,88,79,171,,,,,,,,,
2018-7652-sp80-d935-Q1,2018-7652,Q1,3,,sp80,Nino Serdarusic,CRO,21.091,d935,Gibril Diarra,AUT,27.639,3,,63 64,2,0,12,7,0,0,https://www.atptour.com/en/scores/2018/7652/QS024/match-stats?isLive=False,55,10,1,38,48,33,38,7,10,0,0,40,48,10,36,8,17,2,4,10,9,18,53,58,101,,,,,,,,,,8,3,36,53,26,36,9,17,2,4,35,53,5,38,3,10,0,0,9,10,8,48,43,101,,,,,,,,,
2018-7652-t911-u107-Q1,2018-7652,Q1,11,,t911,Peter Torebko,GER,29.932,u107,Volodoymyr Uzhylovskyi,UKR,29.809,,,64 26 62,2,1,14,12,0,0,https://www.atptour.com/en/scores/2018/7652/QS030/match-stats?isLive=False,101,2,2,37,67,26,37,21,30,2,4,47,67,23,66,19,33,3,10,13,13,42,99,89,166,,,,,,,,,,2,1,66,99,43,66,14,33,7,10,57,99,11,37,9,30,2,4,13,13,20,67,77,166,,,,,,,,,
2018-7652-u176-n982-Q1,2018-7652,Q1,12,,u176,Vadym Ursu,UKR,21.04,n982,Patrik Nema,SVK,20.225,,,64 64,2,0,12,8,0,0,https://www.atptour.com/en/scores/2018/7652/QS017/match-stats?isLive=False,95,2,5,64,89,38,64,13,25,12,14,51,89,15,44,21,37,4,8,10,10,36,81,87,170,,,,,,,,,,3,5,44,81,29,44,16,37,4,8,45,81,26,64,12,25,2,14,10,10,38,89,83,170,,,,,,,,,
2018-7652-v0bp-kb92-Q1,2018-7652,Q1,13,(RET),v0bp,Marlon Vankan,GER,17.387,kb92,Kevin Krawietz,GER,25.978,WC,,46 10 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7652-v505-ra24-Q1,2018-7652,Q1,14,,v505,Vishnu Vardhan,IND,30.47,ra24,Ruan Roelofse,RSA,28.161,,,67(5) 76(6) 75,2,1,20,18,1,1,https://www.atptour.com/en/scores/2018/7652/QS025/match-stats?isLive=False,156,9,12,79,126,62,79,22,47,4,5,84,126,17,79,18,42,2,7,18,18,35,121,119,247,,,,,,,,,,21,2,79,121,62,79,24,42,5,7,86,121,17,79,25,47,1,5,18,18,42,126,128,247,,,,,,,,,
2018-7652-va27-mj69-Q1,2018-7652,Q1,15,,va27,Mick Veldheer,NED,21.779,mj69,Luca Margaroli,SUI,25.919,,,62 61,2,0,12,3,0,0,https://www.atptour.com/en/scores/2018/7652/QS029/match-stats?isLive=False,61,1,0,30,46,23,30,9,16,3,4,32,46,18,34,11,19,5,11,8,7,29,53,61,99,,,,,,,,,,2,1,34,53,16,34,8,19,6,11,24,53,7,30,7,16,1,4,7,8,14,46,38,99,,,,,,,,,
2018-7652-y268-l0bj-Q1,2018-7652,Q1,16,,y268,Mikael Ymer,SWE,19.352,l0bj,Raphael Loukas,GER,18.018,,WC,63 76(1),2,0,13,9,1,0,https://www.atptour.com/en/scores/2018/7652/QS018/match-stats?isLive=False,87,2,1,41,65,26,41,17,24,0,3,43,65,19,41,10,19,4,5,11,10,29,60,72,125,,,,,,,,,,2,1,41,60,22,41,9,19,1,5,31,60,15,41,7,24,3,3,10,11,22,65,53,125,,,,,,,,,
2018-7652-bf98-f751-Q2,2018-7652,Q2,6,,bf98,Alessandro Bega,ITA,27.013,f751,Tom Farquharson,GBR,25.927,7,,76(4) 75,2,0,14,11,1,0,https://www.atptour.com/en/scores/2018/7652/QS011/match-stats?isLive=False,98,1,1,52,74,39,52,16,22,2,3,55,74,18,52,15,31,2,5,12,12,33,83,88,157,,,,,,,,,,8,1,52,83,34,52,16,31,3,5,50,83,13,52,6,22,1,3,12,12,19,74,69,157,,,,,,,,,
2018-7652-cg04-u176-Q2,2018-7652,Q2,1,,cg04,Pedro Cachin,ARG,22.76,u176,Vadym Ursu,UKR,21.04,1,,36 63 63,2,1,15,12,0,0,https://www.atptour.com/en/scores/2018/7652/QS008/match-stats?isLive=False,115,4,4,41,82,28,41,21,41,7,11,49,82,21,57,25,44,5,15,14,13,46,101,95,183,,,,,,,,,,2,13,57,101,36,57,19,44,10,15,55,101,13,41,20,41,4,11,13,14,33,82,88,183,,,,,,,,,
2018-7652-da86-va27-Q2,2018-7652,Q2,4,,da86,Joris De Loore,BEL,24.736,va27,Mick Veldheer,NED,21.779,4,,62 76(2),2,0,13,8,1,0,https://www.atptour.com/en/scores/2018/7652/QS014/match-stats?isLive=False,90,9,2,39,58,34,39,9,19,2,3,43,58,17,50,18,29,3,10,10,10,35,79,78,137,,,,,,,,,,0,4,50,79,33,50,11,29,7,10,44,79,5,39,10,19,1,3,10,10,15,58,59,137,,,,,,,,,
2018-7652-ha28-bf27-Q2,2018-7652,Q2,5,,ha28,Filip Horansky,SVK,25.024,bf27,Adrien Bossel,SUI,31.051,5,,76(4) 46 62,2,1,17,14,1,0,https://www.atptour.com/en/scores/2018/7652/QS013/match-stats?isLive=False,102,8,2,58,84,45,58,16,26,2,5,61,84,17,62,16,31,4,5,15,15,33,93,94,177,,,,,,,,,,5,3,62,93,45,62,15,31,1,5,60,93,13,58,10,26,3,5,15,15,23,84,83,177,,,,,,,,,
2018-7652-hb67-v0bp-Q2,2018-7652,Q2,2,,hb67,Christopher Heyman,BEL,24.271,v0bp,Marlon Vankan,GER,17.387,2,WC,61 76(4),2,0,13,7,1,0,https://www.atptour.com/en/scores/2018/7652/QS010/match-stats?isLive=False,78,4,1,52,70,36,52,10,18,2,4,46,70,16,29,9,25,4,7,10,9,25,54,71,124,,,,,,,,,,2,1,29,54,13,29,16,25,3,7,29,54,16,52,8,18,2,4,9,10,24,70,53,124,,,,,,,,,
2018-7652-n558-t911-Q2,2018-7652,Q2,7,(RET),n558,N.Sriram Balaji,IND,27.827,t911,Peter Torebko,GER,29.932,8,,61 30 (RET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7652-sp80-v505-Q2,2018-7652,Q2,3,,sp80,Nino Serdarusic,CRO,21.091,v505,Vishnu Vardhan,IND,30.47,3,,61 63,2,0,12,4,0,0,https://www.atptour.com/en/scores/2018/7652/QS012/match-stats?isLive=False,57,8,2,26,41,22,26,9,15,2,3,31,41,17,38,16,21,5,7,8,8,33,59,64,100,,,,,,,,,,1,7,38,59,21,38,5,21,2,7,26,59,4,26,6,15,1,3,8,8,10,41,36,100,,,,,,,,,
2018-7652-y268-gf08-Q2,2018-7652,Q2,8,,y268,Mikael Ymer,SWE,19.352,gf08,Clement Geens,BEL,21.846,,,75 61,2,0,13,6,0,0,https://www.atptour.com/en/scores/2018/7652/QS009/match-stats?isLive=False,97,2,3,39,64,27,39,14,25,1,2,41,64,18,49,17,24,5,15,9,10,35,73,76,137,,,,,,,,,,0,0,49,73,31,49,7,24,10,15,38,73,12,39,11,25,1,2,10,9,23,64,61,137,,,,,,,,,
2018-7652-da86-n558-Q3,2018-7652,Q3,4,,da86,Joris De Loore,BEL,24.736,n558,N.Sriram Balaji,IND,27.827,4,8,67(8) 75 63,2,1,19,15,0,1,https://www.atptour.com/en/scores/2018/7652/QS007/match-stats?isLive=False,136,8,3,73,105,62,73,16,32,2,3,78,105,12,67,17,32,3,10,17,16,29,99,107,204,,,,,,,,,,14,1,67,99,55,67,15,32,7,10,70,99,11,73,16,32,1,3,16,17,27,105,97,204,,,,,,,,,
2018-7652-ha28-sp80-Q3,2018-7652,Q3,3,,ha28,Filip Horansky,SVK,25.024,sp80,Nino Serdarusic,CRO,21.091,5,3,76(13) 75,2,0,14,11,1,0,https://www.atptour.com/en/scores/2018/7652/QS006/match-stats?isLive=False,106,2,3,60,88,47,60,15,28,1,1,62,88,16,59,18,40,1,5,12,12,34,99,96,187,,,,,,,,,,6,3,59,99,43,59,22,40,4,5,65,99,13,60,13,28,0,1,12,12,26,88,91,187,,,,,,,,,
2018-7652-hb67-bf98-Q3,2018-7652,Q3,2,,hb67,Christopher Heyman,BEL,24.271,bf98,Alessandro Bega,ITA,27.013,2,7,61 64,2,0,12,5,0,0,https://www.atptour.com/en/scores/2018/7652/QS005/match-stats?isLive=False,62,5,0,38,49,31,38,7,11,2,2,38,49,14,33,11,21,3,8,9,8,25,54,63,103,,,,,,,,,,2,0,33,54,19,33,10,21,5,8,29,54,7,38,4,11,0,2,8,9,11,49,40,103,,,,,,,,,
2018-7652-y268-cg04-Q3,2018-7652,Q3,1,,y268,Mikael Ymer,SWE,19.352,cg04,Pedro Cachin,ARG,22.76,,1,36 75 61,2,1,16,12,0,0,https://www.atptour.com/en/scores/2018/7652/QS004/match-stats?isLive=False,132,2,2,69,98,39,69,15,29,13,18,54,98,18,48,24,35,7,12,14,14,42,83,96,181,,,,,,,,,,8,5,48,83,30,48,11,35,5,12,41,83,30,69,14,29,5,18,14,14,44,98,85,181,,,,,,,,,
2018-7652-cf01-a622-R32,2018-7652,R32,2,,cf01,Marco Cecchinato,ITA,25.295,a622,Andrea Arnaboldi,ITA,30.053,2,,67(2) 64 62,2,1,18,13,0,1,https://www.atptour.com/en/scores/2018/7652/MS031/match-stats?isLive=False,130,12,3,67,93,52,67,15,26,3,3,67,93,15,57,26,55,3,10,15,15,41,112,108,205,,,,,,,,,,3,4,57,112,42,57,29,55,7,10,71,112,15,67,11,26,0,3,15,15,26,93,97,205,,,,,,,,,
2018-7652-ch12-r419-R32,2018-7652,R32,8,,ch12,Jan Choinski,GBR,21.599,r419,Tommy Robredo,ESP,35.706,WC,8 AL,61 57 76(6),2,1,18,14,1,0,https://www.atptour.com/en/scores/2018/7652/MS024/match-stats?isLive=False,144,5,1,65,106,45,65,24,41,6,8,69,106,24,68,17,41,4,12,15,16,41,109,110,215,,,,,,,,,,16,0,68,109,44,68,24,41,8,12,68,109,20,65,17,41,2,8,16,15,37,106,105,215,,,,,,,,,
2018-7652-d750-g681-R32,2018-7652,R32,6,,d750,Kenny De Schepper,FRA,30.631,g681,Teymuraz Gabashvili,RUS,32.647,6,,67(5) 61 62,2,1,18,10,0,1,https://www.atptour.com/en/scores/2018/7652/MS023/match-stats?isLive=False,108,6,0,70,86,46,70,12,16,2,4,58,86,24,56,12,26,6,8,14,13,36,82,94,168,,,,,,,,,,2,1,56,82,32,56,14,26,2,8,46,82,24,70,4,16,2,4,13,14,28,86,74,168,,,,,,,,,
2018-7652-hb67-mj70-R32,2018-7652,R32,10,,hb67,Christopher Heyman,BEL,24.271,mj70,Karim-Mohamed Maamoun,EGY,26.768,Q,,63 63,2,0,12,6,0,0,https://www.atptour.com/en/scores/2018/7652/MS017/match-stats?isLive=False,69,1,0,35,44,29,35,7,9,0,0,36,44,14,44,14,21,3,10,9,9,28,65,64,109,,,,,,,,,,2,3,44,65,30,44,7,21,7,10,37,65,6,35,2,9,0,0,9,9,8,44,45,109,,,,,,,,,
2018-7652-hb71-bd80-R32,2018-7652,R32,11,,hb71,Hubert Hurkacz,POL,20.93,bd80,Attila Balazs,HUN,29.303,,,64 62,2,0,12,6,0,0,https://www.atptour.com/en/scores/2018/7652/MS021/match-stats?isLive=False,77,8,0,34,46,30,34,6,12,0,0,36,46,10,38,21,35,3,9,9,9,31,73,67,119,,,,,,,,,,4,4,38,73,28,38,14,35,6,9,42,73,4,34,6,12,0,0,9,9,10,46,52,119,,,,,,,,,
2018-7652-hg94-g858-R32,2018-7652,R32,9,,hg94,Benjamin Hassan,GER,22.948,g858,Ernests Gulbis,LAT,29.379,WC,,64 36 61,2,1,15,11,0,0,https://www.atptour.com/en/scores/2018/7652/MS022/match-stats?isLive=False,103,6,1,45,77,35,45,20,32,4,5,55,77,12,48,21,34,3,12,13,13,33,82,88,159,,,,,,,,,,8,6,48,82,36,48,13,34,9,12,49,82,10,45,12,32,1,5,13,13,22,77,71,159,,,,,,,,,
2018-7652-i305-kb54-R32,2018-7652,R32,1,,i305,Ilya Ivashka,BLR,23.895,kb54,Andrey Kuznetsov,RUS,26.9,AL,1,64 46 63,2,1,16,13,0,0,https://www.atptour.com/en/scores/2018/7652/MS016/match-stats?isLive=False,116,14,1,57,80,45,57,16,23,3,4,61,80,17,67,25,41,2,10,15,14,42,108,103,188,,,,,,,,,,5,5,67,108,50,67,16,41,8,10,66,108,12,57,7,23,1,4,14,15,19,80,85,188,,,,,,,,,
2018-7652-kh56-mf35-R32,2018-7652,R32,7,,kh56,Zdenek Kolar,CZE,21.268,mf35,Andrej Martin,SVK,28.322,,7,62 64,2,0,12,6,0,0,https://www.atptour.com/en/scores/2018/7652/MS028/match-stats?isLive=False,70,10,2,43,66,30,43,11,23,4,5,41,66,4,20,17,30,4,5,9,9,21,50,62,116,,,,,,,,,,3,3,20,50,16,20,13,30,1,5,29,50,13,43,12,23,1,5,9,9,25,66,54,116,,,,,,,,,
2018-7652-ki74-y268-R32,2018-7652,R32,12,,ki74,Nicola Kuhn,GER,17.822,y268,Mikael Ymer,SWE,19.352,,Q,63 63,2,0,12,6,0,0,https://www.atptour.com/en/scores/2018/7652/MS026/match-stats?isLive=False,75,2,2,37,62,29,37,14,25,5,5,43,62,13,30,11,26,3,9,9,9,24,56,67,118,,,,,,,,,,1,0,30,56,17,30,15,26,6,9,32,56,8,37,11,25,0,5,9,9,19,62,51,118,,,,,,,,,
2018-7652-mh16-pg32-R32,2018-7652,R32,5,,mh16,Yannick Maden,GER,28.217,pg32,Adam Pavlasek,CZE,23.271,5,,62 62,2,0,12,4,0,0,https://www.atptour.com/en/scores/2018/7652/MS019/match-stats?isLive=False,60,0,0,27,41,22,27,10,14,0,0,32,41,16,35,12,20,4,5,8,8,28,55,60,96,,,,,,,,,,8,0,35,55,19,35,8,20,1,5,27,55,5,27,4,14,0,0,8,8,9,41,36,96,,,,,,,,,
2018-7652-mj71-be68-R32,2018-7652,R32,13,,mj71,Mats Moraing,GER,25.572,be68,Tomislav Brkic,BIH,27.852,WC,,67(2) 75 62,2,1,19,14,0,1,https://www.atptour.com/en/scores/2018/7652/MS030/match-stats?isLive=False,111,26,8,62,86,55,62,12,24,0,0,67,86,19,71,17,36,3,6,16,16,36,107,103,193,,,,,,,,,,12,3,71,107,52,71,19,36,3,6,71,107,7,62,12,24,0,0,16,16,19,86,90,193,,,,,,,,,
2018-7652-pg20-ld26-R32,2018-7652,R32,14,,pg20,Dmitry Popko,KAZ,21.228,ld26,Edan Leshem,ISR,20.825,,,63 57 63,2,1,17,13,0,0,https://www.atptour.com/en/scores/2018/7652/MS018/match-stats?isLive=False,132,5,0,78,105,52,78,13,27,8,11,65,105,26,66,14,28,5,14,15,15,40,94,105,199,,,,,,,,,,10,2,66,94,40,66,14,28,9,14,54,94,26,78,14,27,3,11,15,15,40,105,94,199,,,,,,,,,
2018-7652-sc77-da86-R32,2018-7652,R32,3,,sc77,Sergiy Stakhovsky,UKR,32.026,da86,Joris De Loore,BEL,24.736,3 AL,Q,62 63,2,0,12,5,0,0,https://www.atptour.com/en/scores/2018/7652/MS027/match-stats?isLive=False,71,12,1,42,54,34,42,3,12,2,3,37,54,13,36,18,28,4,10,9,8,31,64,68,118,,,,,,,,,,3,2,36,64,23,36,10,28,6,10,33,64,8,42,9,12,1,3,8,9,17,54,50,118,,,,,,,,,
2018-7652-sk47-ha28-R32,2018-7652,R32,15,,sk47,Mohamed Safwat,EGY,27.325,ha28,Filip Horansky,SVK,25.024,,Q,36 75 63,2,1,16,14,0,0,https://www.atptour.com/en/scores/2018/7652/MS025/match-stats?isLive=False,113,0,1,52,85,32,52,22,33,4,7,54,85,23,68,19,32,4,12,15,15,42,100,96,185,,,,,,,,,,3,4,68,100,45,68,13,32,8,12,58,100,20,52,11,33,3,7,15,15,31,85,89,185,,,,,,,,,
2018-7652-u134-m0bn-R32,2018-7652,R32,16,,u134,Yasutaka Uchiyama,JPN,25.446,m0bn,Marvin Moeller,GER,18.994,,WC,63 61,2,0,12,4,0,0,https://www.atptour.com/en/scores/2018/7652/MS029/match-stats?isLive=False,74,6,0,37,50,31,37,6,13,2,2,37,50,18,41,17,28,4,9,8,8,35,69,72,119,,,,,,,,,,0,2,41,69,23,41,11,28,5,9,34,69,6,37,7,13,0,2,8,8,13,50,47,119,,,,,,,,,
2018-7652-v717-o449-R32,2018-7652,R32,4,,v717,Alexey Vatutin,RUS,25.22,o449,Oscar Otte,GER,24.5,,4,76(6) 63,2,0,13,9,1,0,https://www.atptour.com/en/scores/2018/7652/MS020/match-stats?isLive=False,78,3,2,38,64,24,38,18,26,2,4,42,64,15,46,14,24,3,10,11,10,29,70,71,134,,,,,,,,,,3,2,46,70,31,46,10,24,7,10,41,70,14,38,8,26,2,4,10,11,22,64,63,134,,,,,,,,,
2018-7652-d750-hg94-R16,2018-7652,R16,4,,d750,Kenny De Schepper,FRA,30.631,hg94,Benjamin Hassan,GER,22.948,6,WC,67(4) 61 64,2,1,18,12,0,1,https://www.atptour.com/en/scores/2018/7652/MS011/match-stats?isLive=False,122,4,0,63,83,46,63,10,20,1,3,56,83,31,75,25,45,6,17,14,15,56,120,112,203,,,,,,,,,,6,3,75,120,44,75,20,45,11,17,64,120,17,63,10,20,2,3,15,14,27,83,91,203,,,,,,,,,
2018-7652-i305-hb67-R16,2018-7652,R16,5,,i305,Ilya Ivashka,BLR,23.895,hb67,Christopher Heyman,BEL,24.271,AL,Q,64 64,2,0,12,8,0,0,https://www.atptour.com/en/scores/2018/7652/MS008/match-stats?isLive=False,94,4,2,37,58,29,37,13,21,2,3,42,58,21,53,14,27,3,11,10,10,35,80,77,138,,,,,,,,,,6,2,53,80,32,53,13,27,8,11,45,80,8,37,8,21,1,3,10,10,16,58,61,138,,,,,,,,,
2018-7652-mh16-pg20-R16,2018-7652,R16,3,,mh16,Yannick Maden,GER,28.217,pg20,Dmitry Popko,KAZ,21.228,5,,75 64,2,0,13,9,0,0,https://www.atptour.com/en/scores/2018/7652/MS009/match-stats?isLive=False,99,1,1,42,61,30,42,11,19,3,5,41,61,22,53,16,31,4,9,11,11,38,84,79,145,,,,,,,,,,5,0,53,84,31,53,15,31,5,9,46,84,12,42,8,19,2,5,11,11,20,61,66,145,,,,,,,,,
2018-7652-mj71-cf01-R16,2018-7652,R16,1,,mj71,Mats Moraing,GER,25.572,cf01,Marco Cecchinato,ITA,25.295,WC,2,64 64,2,0,12,8,0,0,https://www.atptour.com/en/scores/2018/7652/MS015/match-stats?isLive=False,69,10,3,36,62,30,36,15,26,4,4,45,62,17,53,8,12,2,6,10,10,25,65,70,127,,,,,,,,,,6,0,53,65,36,53,4,12,4,6,40,65,6,36,11,26,0,4,10,10,17,62,57,127,,,,,,,,,
2018-7652-sc77-ki74-R16,2018-7652,R16,2,,sc77,Sergiy Stakhovsky,UKR,32.026,ki74,Nicola Kuhn,GER,17.822,3 AL,,64 63,2,0,12,7,0,0,https://www.atptour.com/en/scores/2018/7652/MS013/match-stats?isLive=False,73,2,2,36,60,29,36,10,24,2,3,39,60,15,38,14,23,4,7,9,10,29,61,68,121,,,,,,,,,,3,5,38,61,23,38,9,23,3,7,32,61,7,36,14,24,1,3,10,9,21,60,53,121,,,,,,,,,
2018-7652-sk47-ch12-R16,2018-7652,R16,6,,sk47,Mohamed Safwat,EGY,27.325,ch12,Jan Choinski,GBR,21.599,,WC,63 36 64,2,1,15,13,0,0,https://www.atptour.com/en/scores/2018/7652/MS012/match-stats?isLive=False,106,9,0,54,72,44,54,11,18,0,1,55,72,16,62,15,28,2,6,14,14,31,90,86,162,,,,,,,,,,3,1,62,90,46,62,13,28,4,6,59,90,10,54,7,18,1,1,14,14,17,72,76,162,,,,,,,,,
2018-7652-u134-kh56-R16,2018-7652,R16,7,,u134,Yasutaka Uchiyama,JPN,25.446,kh56,Zdenek Kolar,CZE,21.268,,,62 61,2,0,12,3,0,0,https://www.atptour.com/en/scores/2018/7652/MS014/match-stats?isLive=False,50,4,1,22,34,20,22,6,12,0,1,26,34,13,27,13,17,6,8,7,8,26,44,52,78,,,,,,,,,,1,2,27,44,14,27,4,17,2,8,18,44,2,22,6,12,1,1,8,7,8,34,26,78,,,,,,,,,
2018-7652-v717-hb71-R16,2018-7652,R16,8,,v717,Alexey Vatutin,RUS,25.22,hb71,Hubert Hurkacz,POL,20.93,,,36 60 76(5),2,1,16,12,1,0,https://www.atptour.com/en/scores/2018/7652/MS010/match-stats?isLive=False,104,2,4,56,77,40,56,12,21,2,4,52,77,16,59,20,27,4,7,13,14,36,86,88,163,,,,,,,,,,6,2,59,86,43,59,7,27,3,7,50,86,16,56,9,21,2,4,14,13,25,77,75,163,,,,,,,,,
2018-7652-d750-v717-QF,2018-7652,QF,3,,d750,Kenny De Schepper,FRA,30.631,v717,Alexey Vatutin,RUS,25.22,6,,36 76(7) 61,2,1,16,13,1,0,https://www.atptour.com/en/scores/2018/7652/MS005/match-stats?isLive=False,119,6,3,75,100,50,75,13,25,6,9,63,100,16,48,16,31,3,3,15,13,32,79,95,179,,,,,,,,,,1,1,48,79,32,48,15,31,0,3,47,79,25,75,12,25,3,9,13,15,37,100,84,179,,,,,,,,,
2018-7652-i305-mh16-QF,2018-7652,QF,2,,i305,Ilya Ivashka,BLR,23.895,mh16,Yannick Maden,GER,28.217,AL,5,61 62,2,0,12,3,0,0,https://www.atptour.com/en/scores/2018/7652/MS004/match-stats?isLive=False,54,12,1,37,47,28,37,5,10,2,3,33,47,14,25,10,16,5,8,8,7,24,41,57,88,,,,,,,,,,1,2,25,41,11,25,6,16,3,8,17,41,9,37,5,10,1,3,7,8,14,47,31,88,,,,,,,,,
2018-7652-mj71-u134-QF,2018-7652,QF,4,,mj71,Mats Moraing,GER,25.572,u134,Yasutaka Uchiyama,JPN,25.446,WC,,64 76(2),2,0,13,10,1,0,https://www.atptour.com/en/scores/2018/7652/MS007/match-stats?isLive=False,84,12,3,44,72,33,44,19,28,5,5,52,72,15,48,8,21,1,2,11,11,23,69,75,141,,,,,,,,,,4,1,48,69,33,48,13,21,1,2,46,69,11,44,9,28,0,5,11,11,20,72,66,141,,,,,,,,,
2018-7652-sc77-sk47-QF,2018-7652,QF,1,,sc77,Sergiy Stakhovsky,UKR,32.026,sk47,Mohamed Safwat,EGY,27.325,3 AL,,62 61,2,0,12,3,0,0,https://www.atptour.com/en/scores/2018/7652/MS006/match-stats?isLive=False,47,3,0,24,39,20,24,10,15,0,1,30,39,15,25,8,12,5,5,8,7,23,37,53,76,,,,,,,,,,0,0,25,37,10,25,4,12,0,5,14,37,4,24,5,15,1,1,7,8,9,39,23,76,,,,,,,,,
2018-7652-d750-i305-SF,2018-7652,SF,2,,d750,Kenny De Schepper,FRA,30.631,i305,Ilya Ivashka,BLR,23.895,6,AL,36 75 64,2,1,16,15,0,0,https://www.atptour.com/en/scores/2018/7652/MS002/match-stats?isLive=False,101,8,2,56,83,42,56,17,27,2,4,59,83,8,46,12,28,2,3,16,15,20,74,79,157,,,,,,,,,,10,1,46,74,38,46,16,28,1,3,54,74,14,56,10,27,2,4,15,16,24,83,78,157,,,,,,,,,
2018-7652-mj71-sc77-SF,2018-7652,SF,1,,mj71,Mats Moraing,GER,25.572,sc77,Sergiy Stakhovsky,UKR,32.026,WC,3 AL,64 63,2,0,12,7,0,0,https://www.atptour.com/en/scores/2018/7652/MS003/match-stats?isLive=False,72,16,1,34,54,27,34,12,20,2,2,39,54,16,45,10,20,3,5,9,10,26,65,65,119,,,,,,,,,,8,0,45,65,29,45,10,20,2,5,39,65,7,34,8,20,0,2,10,9,15,54,54,119,,,,,,,,,
2018-7652-mj71-d750-F,2018-7652,F,1,,mj71,Mats Moraing,GER,25.572,d750,Kenny De Schepper,FRA,30.631,WC,6,62 61,2,0,12,3,0,0,https://www.atptour.com/en/scores/2018/7652/MS001/match-stats?isLive=False,46,5,0,23,35,21,23,7,12,0,0,28,35,16,35,8,10,5,6,7,8,24,45,52,80,,,,,,,,,,5,0,35,45,19,35,2,10,1,6,21,45,2,23,5,12,0,0,8,7,7,35,28,80,,,,,,,,,
2018-3503-bm95-rh54-Q1,2018-3503,Q1,2,,bm95,Benjamin Bonzi,FRA,21.618,rh54,Rayane Roumane,FRA,17.362,2,WC,76(5) 62,2,0,13,8,1,0,https://www.atptour.com/en/scores/2018/3503/QS020/match-stats?isLive=False,76,3,3,40,66,26,40,15,26,4,7,41,66,8,37,32,43,5,9,10,10,40,80,81,146,,,,,,,,,,9,9,37,80,29,37,11,43,4,9,40,80,14,40,11,26,3,7,10,10,25,66,65,146,,,,,,,,,
2018-3503-bt68-lb66-Q1,2018-3503,Q1,9,,bt68,Elliot Benchetrit,MAR,19.303,lb66,Constant Lestienne,FRA,25.663,,,61 36 62,2,1,15,9,0,0,https://www.atptour.com/en/scores/2018/3503/QS021/match-stats?isLive=False,85,3,0,34,66,21,34,20,32,2,5,41,66,18,40,14,31,6,10,12,12,32,71,73,137,,,,,,,,,,2,6,40,71,22,40,17,31,4,10,39,71,13,34,12,32,3,5,12,12,25,66,64,137,,,,,,,,,
2018-3503-bu54-r822-Q1,2018-3503,Q1,10,,bu54,Geoffrey Blancaneaux,FRA,19.454,r822,Laurent Rochette,FRA,29.962,,PR,76(2) 64,2,0,13,10,1,0,https://www.atptour.com/en/scores/2018/3503/QS017/match-stats?isLive=False,99,4,2,48,71,32,48,12,23,2,5,44,71,16,51,21,31,4,13,11,11,37,82,81,153,,,,,,,,,,3,1,51,82,35,51,10,31,9,13,45,82,16,48,11,23,3,5,11,11,27,71,72,153,,,,,,,,,
